OBJECTID,Id,StrNo,StrName,StrType,Unresolved,Address
1510,0,29,CAUVIN,ROAD,,29 CAUVIN
1511,0,30,CAUVIN,ROAD,,30 CAUVIN
1512,0,31,CAUVIN,ROAD,,31 CAUVIN
1513,0,32,CAUVIN,ROAD,,32 CAUVIN
1514,0,33,CAUVIN,ROAD,,33 CAUVIN
1515,0,34,CAUVIN,ROAD,,34 CAUVIN
1516,0,1,PORTSMOUTH,ROAD,,1 PORTSMOUTH
1517,0,2,PORTSMOUTH,ROAD,,2 PORTSMOUTH
1518,0,3,PORTSMOUTH,ROAD,,3 PORTSMOUTH
1519,0,4,PORTSMOUTH,ROAD,,4 PORTSMOUTH
1520,0,5,PORTSMOUTH,ROAD,,5 PORTSMOUTH
1521,0,6,PORTSMOUTH,ROAD,,6 PORTSMOUTH
1522,0,7,PORTSMOUTH,ROAD,,7 PORTSMOUTH
1523,0,8,PORTSMOUTH,ROAD,,8 PORTSMOUTH
1524,0,9,PORTSMOUTH,ROAD,,9 PORTSMOUTH
1525,0,10,PORTSMOUTH,ROAD,,10 PORTSMOUTH
1526,0,11,PORTSMOUTH,ROAD,,11 PORTSMOUTH
1527,0,12,PORTSMOUTH,ROAD,,12 PORTSMOUTH
1528,0,13,PORTSMOUTH,ROAD,,13 PORTSMOUTH
1529,0,14,PORTSMOUTH,ROAD,,14 PORTSMOUTH
1530,0,15,PORTSMOUTH,ROAD,,15 PORTSMOUTH
1531,0,16,PORTSMOUTH,ROAD,,16 PORTSMOUTH
1532,0,17,PORTSMOUTH,ROAD,,17 PORTSMOUTH
1533,0,18,PORTSMOUTH,ROAD,,18 PORTSMOUTH
1534,0,19,PORTSMOUTH,ROAD,,19 PORTSMOUTH
1535,0,20,PORTSMOUTH,ROAD,,20 PORTSMOUTH
1536,0,21,PORTSMOUTH,ROAD,,21 PORTSMOUTH
1537,0,22,PORTSMOUTH,ROAD,,22 PORTSMOUTH
1538,0,23,PORTSMOUTH,ROAD,,23 PORTSMOUTH
1539,0,2,GEELONG,STREET,,2 GEELONG
1540,0,4,GEELONG,STREET,,4 GEELONG
1541,0,6,GEELONG,STREET,,6 GEELONG
1542,0,8,GEELONG,STREET,,8 GEELONG
1543,0,10,GEELONG,STREET,,10 GEELONG
1544,0,12,GEELONG,STREET,,12 GEELONG
1545,0,14,GEELONG,STREET,,14 GEELONG
1546,0,1,GEELONG,STREET,,1 GEELONG
1547,0,3,GEELONG,STREET,,3 GEELONG
1548,0,5,GEELONG,STREET,,5 GEELONG
1549,0,7,GEELONG,STREET,,7 GEELONG
1550,0,9,GEELONG,STREET,,9 GEELONG
1551,0,11,GEELONG,STREET,,11 GEELONG
1552,0,13,GEELONG,STREET,,13 GEELONG
1553,0,15,GEELONG,STREET,,15 GEELONG
1554,0,17,GEELONG,STREET,,17 GEELONG
1555,0,1,MAIDSTONE,STREET,,1 MAIDSTONE
1556,0,2,MAIDSTONE,STREET,,2 MAIDSTONE
1557,0,356,HANOVER,STREET,,356 HANOVER
1558,0,354,HANOVER,STREET,,354 HANOVER
1559,0,344,HANOVER,STREET,,344 HANOVER
1560,0,346,HANOVER,STREET,,346 HANOVER
1561,0,348,HANOVER,STREET,,348 HANOVER
1562,0,350,HANOVER,STREET,,350 HANOVER
1563,0,371,HANOVER,STREET,,371 HANOVER
1564,0,373,HANOVER,STREET,,373 HANOVER
1565,0,375,HANOVER,STREET,,375 HANOVER
1566,0,377,HANOVER,STREET,,377 HANOVER
1567,0,379,HANOVER,STREET,,379 HANOVER
1568,0,381,HANOVER,STREET,,381 HANOVER
1569,0,2,WINDSOR,STREET,,2 WINDSOR
1570,0,4,WINDSOR,STREET,,4 WINDSOR
1571,0,6,WINDSOR,STREET,,6 WINDSOR
1572,0,8,WINDSOR,STREET,,8 WINDSOR
1573,0,10,WINDSOR,STREET,,10 WINDSOR
1574,0,12,WINDSOR,STREET,,12 WINDSOR
1575,0,14,WINDSOR,STREET,,14 WINDSOR
1576,0,16,WINDSOR,STREET,,16 WINDSOR
1577,0,20,WINDSOR,STREET,,20 WINDSOR
1578,0,22,WINDSOR,STREET,,22 WINDSOR
1579,0,24,WINDSOR,STREET,,24 WINDSOR
1580,0,26,WINDSOR,STREET,,26 WINDSOR
1581,0,28,WINDSOR,STREET,,28 WINDSOR
1582,0,30,WINDSOR,STREET,,30 WINDSOR
1583,0,19,BRUCE,STREET,,19 BRUCE
1584,0,20,BRUCE,STREET,,20 BRUCE
1585,0,22,BRUCE,STREET,,22 BRUCE
1586,0,24,BRUCE,STREET,,24 BRUCE
1587,0,26,BRUCE,STREET,,26 BRUCE
1588,0,28,BRUCE,STREET,,28 BRUCE
1589,0,30,BRUCE,STREET,,30 BRUCE
1590,0,32,BRUCE,STREET,,32 BRUCE
1591,0,34,BRUCE,STREET,,34 BRUCE
1592,0,36,BRUCE,STREET,,36 BRUCE
1593,0,38,BRUCE,STREET,,38 BRUCE
1594,0,40,BRUCE,STREET,,40 BRUCE
1595,0,42,BRUCE,STREET,,42 BRUCE
1596,0,44,BRUCE,STREET,,44 BRUCE
1597,0,46,BRUCE,STREET,,46 BRUCE
1598,0,48,BRUCE,STREET,,48 BRUCE
1599,0,33,LOCH,STREET,,33 LOCH
1600,0,35,LOCH,STREET,,35 LOCH
1601,0,37,LOCH,STREET,,37 LOCH
1602,0,39,LOCH,STREET,,39 LOCH
1603,0,41,LOCH,STREET,,41 LOCH
1604,0,43,LOCH,STREET,,43 LOCH
1605,0,45,LOCH,STREET,,45 LOCH
1606,0,47,LOCH,STREET,,47 LOCH
1607,0,17,BRUCE,STREET,,17 BRUCE
1608,0,19,BRUCE,STREET,,19 BRUCE
1609,0,21,BRUCE,STREET,,21 BRUCE
1610,0,23,BRUCE,STREET,,23 BRUCE
1611,0,25,BRUCE,STREET,,25 BRUCE
1612,0,27,BRUCE,STREET,,27 BRUCE
1613,0,16,NILE,STREET,,16 NILE
1614,0,18,NILE,STREET,,18 NILE
1615,0,20,NILE,STREET,,20 NILE
1616,0,22,NILE,STREET,,22 NILE
1617,0,24,NILE,STREET,,24 NILE
1618,0,26,NILE,STREET,,26 NILE
1619,0,28,NILE,STREET,,28 NILE
1620,0,30,NILE,STREET,,30 NILE
1621,0,32,NILE,STREET,,32 NILE
1622,0,34,NILE,STREET,,34 NILE
1623,0,64,SEARLE,STREET,,64 SEARLE
1624,0,62,SEARLE,STREET,,62 SEARLE
1625,0,60,SEARLE,STREET,,60 SEARLE
1626,0,58,SEARLE,STREET,,58 SEARLE
1627,0,56,SEARLE,STREET,,56 SEARLE
1628,0,54,SEARLE,STREET,,54 SEARLE
1629,0,23,NILE,STREET,,23 NILE
1630,0,73,SHEPPARD,STREET,,73 SHEPPARD
1631,0,75,SHEPPARD,STREET,,75 SHEPPARD
1632,0,57,SHEPPARD,STREET,,57 SHEPPARD
1633,0,59,SHEPPARD,STREET,,59 SHEPPARD
1634,0,61,SHEPPARD,STREET,,61 SHEPPARD
1635,0,63,SHEPPARD,STREET,,63 SHEPPARD
1636,0,65,SHEPPARD,STREET,,65 SHEPPARD
1637,0,67,SHEPPARD,STREET,,67 SHEPPARD
1638,0,69,SHEPPARD,STREET,,69 SHEPPARD
1639,0,11,SUMMER,HILL,,11 SUMMER
1640,0,13,SUMMER,HILL,,13 SUMMER
1641,0,15,SUMMER,HILL,,15 SUMMER
1642,0,17,SUMMER,HILL,,17 SUMMER
1643,0,19,SUMMER,HILL,,19 SUMMER
1644,0,5,SUMMER,HILL,,5 SUMMER
1645,0,7,SUMMER,HILL,,7 SUMMER
1646,0,9,SUMMER,HILL,,9 SUMMER
1647,0,3,SUMMER,HILL,,3 SUMMER
1648,0,41,COWLEY,STREET,,41 COWLEY
1649,0,43,COWLEY,STREET,,43 COWLEY
1650,0,16,COMBRINK,STREET,,16 COMBRINK
1651,0,18,COMBRINK,STREET,,18 COMBRINK
1652,0,11,COMBRINK,STREET,,11 COMBRINK
1653,0,13,COMBRINK,STREET,,13 COMBRINK
1654,0,15,COMBRINK,STREET,,15 COMBRINK
1655,0,17,COMBRINK,STREET,,17 COMBRINK
1656,0,19,COMBRINK,STREET,,19 COMBRINK
1657,0,20,COMBRINK,STREET,,20 COMBRINK
1658,0,3,COMBRINK,STREET,,3 COMBRINK
1659,0,5,COMBRINK,STREET,,5 COMBRINK
1660,0,44,COWLEY,STREET,,44 COWLEY
1661,0,46,COWLEY,STREET,,46 COWLEY
1662,0,48,COWLEY,STREET,,48 COWLEY
1663,0,50,COWLEY,STREET,,50 COWLEY
1664,0,52,COWLEY,STREET,,52 COWLEY
1665,0,54,COWLEY,STREET,,54 COWLEY
1666,0,59,RUSSELL,STREET,,59 RUSSELL
1667,0,57,RUSSELL,STREET,,57 RUSSELL
1668,0,55,RUSSELL,STREET,,55 RUSSELL
1669,0,53,RUSSELL,STREET,,53 RUSSELL
1670,0,51,RUSSELL,STREET,,51 RUSSELL
1671,0,49,RUSSELL,STREET,,49 RUSSELL
1672,0,47,RUSSELL,STREET,,47 RUSSELL
1673,0,45,RUSSELL,STREET,,45 RUSSELL
1674,0,43,RUSSELL,STREET,,43 RUSSELL
1675,0,27,PEDERSEN,STREET,,27 PEDERSEN
1676,0,29,PEDERSEN,STREET,,29 PEDERSEN
1677,0,31,PEDERSEN,STREET,,31 PEDERSEN
1678,0,33,PEDERSEN,STREET,,33 PEDERSEN
1679,0,35,PEDERSEN,STREET,,35 PEDERSEN
1680,0,36,COWLEY,STREET,,36 COWLEY
1681,0,38,COWLEY,STREET,,38 COWLEY
1682,0,40,COWLEY,STREET,,40 COWLEY
1683,0,42,COWLEY,STREET,,42 COWLEY
1684,0,72,PONTAC,STREET,,72 PONTAC
1685,0,74,PONTAC,STREET,,74 PONTAC
1686,0,76,PONTAC,STREET,,76 PONTAC
1687,0,78,PONTAC,STREET,,78 PONTAC
1688,0,80,PONTAC,STREET,,80 PONTAC
1689,0,34,COWLEY,STREET,,34 COWLEY
1690,0,30,COWLEY,STREET,,30 COWLEY
1691,0,28,COWLEY,STREET,,28 COWLEY
1692,0,11,COWLEY,STREET,,11 COWLEY
1693,0,13,COWLEY,STREET,,13 COWLEY
1694,0,66,PONTAC,STREET,,66 PONTAC
1695,0,68,PONTAC,STREET,,68 PONTAC
1696,0,70,PONTAC,STREET,,70 PONTAC
1697,0,17,RUSSELL,STREET,,17 RUSSELL
1698,0,19,RUSSELL,STREET,,19 RUSSELL
1699,0,21,RUSSELL,STREET,,21 RUSSELL
1700,0,23,RUSSELL,STREET,,23 RUSSELL
1701,0,16,RUSSELL,STREET,,16 RUSSELL
1702,0,12,RUSSELL,STREET,,12 RUSSELL
1703,0,10,RUSSELL,STREET,,10 RUSSELL
1704,0,27,RUSSELL,STREET,,27 RUSSELL
1705,0,51,PONTAC,STREET,,51 PONTAC
1706,0,53,PONTAC,STREET,,53 PONTAC
1707,0,24,PONTAC,STREET,,24 PONTAC
1708,0,6,COWLEY,STREET,,6 COWLEY
1709,0,71,ASPELING,STREET,,71 ASPELING
1710,0,73,ASPELING,STREET,,73 ASPELING
1711,0,75,ASPELING,STREET,,75 ASPELING
1712,0,77,ASPELING,STREET,,77 ASPELING
1713,0,79,ASPELING,STREET,,79 ASPELING
1714,0,81,ASPELING,STREET,,81 ASPELING
1715,0,52,PEDERSEN,STREET,,52 PEDERSEN
1716,0,54,PEDERSEN,STREET,,54 PEDERSEN
1717,0,56,PEDERSEN,STREET,,56 PEDERSEN
1718,0,58,PEDERSEN,STREET,,58 PEDERSEN
1719,0,60,PEDERSEN,STREET,,60 PEDERSEN
1720,0,62,PEDERSEN,STREET,,62 PEDERSEN
1721,0,64,PEDERSEN,STREET,,64 PEDERSEN
1722,0,66,PEDERSEN,STREET,,66 PEDERSEN
1723,0,68,PEDERSEN,STREET,,68 PEDERSEN
1724,0,70,PEDERSEN,STREET,,70 PEDERSEN
1725,0,72,PEDERSEN,STREET,,72 PEDERSEN
1726,0,74,PEDERSEN,STREET,,74 PEDERSEN
1727,0,78,PEDERSEN,STREET,,78 PEDERSEN
1728,0,80,PEDERSEN,STREET,,80 PEDERSEN
1729,0,82,PEDERSEN,STREET,,82 PEDERSEN
1730,0,84,PEDERSEN,STREET,,84 PEDERSEN
1731,0,51,PEDERSEN,STREET,,51 PEDERSEN
1732,0,49,PEDERSEN,STREET,,49 PEDERSEN
1733,0,47,PEDERSEN,STREET,,47 PEDERSEN
1734,0,45,PEDERSEN,STREET,,45 PEDERSEN
1735,0,43,PEDERSEN,STREET,,43 PEDERSEN
1736,0,46,GRAY,STREET,,46 GRAY
1737,0,44,GRAY,STREET,,44 GRAY
1738,0,42,GRAY,STREET,,42 GRAY
1739,0,40,GRAY,STREET,,40 GRAY
1740,0,38,GRAY,STREET,,38 GRAY
1741,0,36,GRAY,STREET,,36 GRAY
1742,0,49,GRAY,STREET,,49 GRAY
1743,0,51,GRAY,STREET,,51 GRAY
1744,0,126,ASPELING,STREET,,126 ASPELING
1745,0,128,ASPELING,STREET,,128 ASPELING
1746,0,130,ASPELING,STREET,,130 ASPELING
1747,0,132,ASPELING,STREET,,132 ASPELING
1748,0,27,PHILIPS,STREET,,27 PHILIPS
1749,0,29,PHILIPS,STREET,,29 PHILIPS
1750,0,31,PHILIPS,STREET,,31 PHILIPS
1751,0,33,PHILIPS,STREET,,33 PHILIPS
1752,0,35,PHILIPS,STREET,,35 PHILIPS
1753,0,37,PHILIPS,STREET,,37 PHILIPS
1754,0,73,RUSSELL,STREET,,73 RUSSELL
1755,0,71,RUSSELL,STREET,,71 RUSSELL
1756,0,69,RUSSELL,STREET,,69 RUSSELL
1757,0,67,RUSSELL,STREET,,67 RUSSELL
1758,0,65,RUSSELL,STREET,,65 RUSSELL
1759,0,24,PHILIPS,STREET,,24 PHILIPS
1760,0,22,PHILIPS,STREET,,22 PHILIPS
1761,0,22,COMBRINK,STREET,,22 COMBRINK
1762,0,24,COMBRINK,STREET,,24 COMBRINK
1763,0,26,COMBRINK,STREET,,26 COMBRINK
1764,0,28,COMBRINK,STREET,,28 COMBRINK
1765,0,30,COMBRINK,STREET,,30 COMBRINK
1766,0,32,COMBRINK,STREET,,32 COMBRINK
1767,0,36,COMBRINK,STREET,,36 COMBRINK
1768,0,38,COMBRINK,STREET,,38 COMBRINK
1769,0,40,COMBRINK,STREET,,40 COMBRINK
1770,0,42,COMBRINK,STREET,,42 COMBRINK
1771,0,44,COMBRINK,STREET,,44 COMBRINK
1772,0,46,COMBRINK,STREET,,46 COMBRINK
1773,0,235,CALEDON,STREET,,235 CALEDON
1774,0,233,CALEDON,STRE,,233 CALEDON
1775,0,217,CALEDON,STREET,,217 CALEDON
1776,0,219,CALEDON,STREET,,219 CALEDON
1777,0,223,CALEDON,STREET,,223 CALEDON
1778,0,225,CALEDON,STREET,,225 CALEDON
1779,0,215,CALEDON,STREET,,215 CALEDON
1780,0,213,CALEDON,STREET,,213 CALEDON
1781,0,209,CALEDON,STREET,,209 CALEDON
1782,0,37,ROGER,STREET,,37 ROGER
1783,0,35,ROGER,STREET,,35 ROGER
1784,0,33,ROGER,STREET,,33 ROGER
1785,0,31,ROGER,STREET,,31 ROGER
1786,0,21,SIDNEY,STREET,,21 SIDNEY
1787,0,19,SIDNEY,STREET,,19 SIDNEY
1788,0,17,SIDNEY,STREET,,17 SIDNEY
1789,0,15,SIDNEY,STREET,,15 SIDNEY
1790,0,28,CHAPEL,STREET,,28 CHAPEL
1791,0,30,CHAPEL,STREET,,30 CHAPEL
1792,0,32,CHAPEL,STREET,,32 CHAPEL
1793,0,42,PARKIN,STREET,,42 PARKIN
1794,0,40,PARKIN,STREET,,40 PARKIN
1795,0,38,PARKIN,STREET,,38 PARKIN
1796,0,36,PARKIN,STREET,,36 PARKIN
1797,0,34,PARKIN,STREET,,34 PARKIN
1798,0,12,GODFREY,STREET,,12 GODFREY
1799,0,10,GODFREY,STREET,,10 GODFREY
1800,0,8,GODFREY,STREET,,8 GODFREY
1801,0,6,GODFREY,STREET,,6 GODFREY
1802,0,4,GODFREY,STREET,,4 GODFREY
1803,0,2,GODFREY,STREET,,2 GODFREY
1804,0,41,PARKIN,STREET,,41 PARKIN
1805,0,39,PARKIN,STREET,,39 PARKIN
1806,0,37,PARKIN,STREET,,37 PARKIN
1807,0,35,PARKIN,STREET,,35 PARKIN
1808,0,33,PARKIN,STREET,,33 PARKIN
1809,0,14,TYNE,STREET,,14 TYNE
1810,0,12,TYNE,STREET,,12 TYNE
1811,0,10,TYNE,STREET,,10 TYNE
1812,0,8,ROGER,STREET,,8 ROGER
1813,0,6,ROGER,STREET,,6 ROGER
1814,0,4,ROGER,STREET,,4 ROGER
1815,0,2,ROGER,STREET,,2 ROGER
1816,0,57,TENNANT,STREET,,57 TENNANT
1817,0,55,TENNANT,STREET,,55 TENNANT
1818,0,41,TENNANT,STREET,,41 TENNANT
1819,0,39,TENNANT,STREET,,39 TENNANT
1820,0,37,TENNANT,STREET,,37 TENNANT
1821,0,35,TENNANT,STREET,,35 TENNANT
1822,0,33,TENNANT,STREET,,33 TENNANT
1823,0,34,TENNANT,STREET,,34 TENNANT
1824,0,32,TENNANT,STREET,,32 TENNANT
1825,0,30,TENNANT,STREET,,30 TENNANT
1826,0,28,TENNANT,STREET,,28 TENNANT
1827,0,26,TENNANT,STREET,,26 TENNANT
1828,0,24,TENNANT,STREET,,24 TENNANT
1829,0,17,PARKIN,STREET,,17 PARKIN
1830,0,19,PARKIN,STREET,,19 PARKIN
1831,0,21,PARKIN,STREET,,21 PARKIN
1832,0,23,PARKIN,STREET,,23 PARKIN
1833,0,25,PARKIN,STREET,,25 PARKIN
1834,0,27,PARKIN,STREET,,27 PARKIN
1835,0,29,PARKIN,STREET,,29 PARKIN
1836,0,31,PARKIN,STREET,,31 PARKIN
1837,0,53,TENNANT,STREET,,53 TENNANT
1838,0,51,TENNANT,STREET,,51 TENNANT
1839,0,49,TENNANT,STREET,,49 TENNANT
1840,0,47,TENNANT,STREET,,47 TENNANT
1841,0,82,DARLING,STREET,,82 DARLING
1842,0,80,DARLING,STREET,,80 DARLING
1843,0,78,DARLING,STREET,,78 DARLING
1844,0,76,DARLING,STREET,,76 DARLING
1845,0,74,DARLING,STREET,,74 DARLING
1846,0,72,DARLING,STREET,,72 DARLING
1847,0,70,DARLING,STREET,,70 DARLING
1848,0,129,CALEDON,STREET,,129 CALEDON
1849,0,131,CALEDON,STREET,,131 CALEDON
1850,0,134,CALEDON,STREET,,134 CALEDON
1851,0,136,CALEDON,STREET,,136 CALEDON
1852,0,138,CALEDON,STREET,,138 CALEDON
1853,0,22,CANNON,STREET,,22 CANNON
1854,0,25,CANNON,STREET,,25 CANNON
1855,0,23,CANNON,STREET,,23 CANNON
1856,0,21,CANNON,STREET,,21 CANNON
1857,0,19,CANNON,STREET,,19 CANNON
1858,0,20,CANNON,STREET,,20 CANNON
1859,0,18,CANNON,STREET,,18 CANNON
1860,0,16,CANNON,STREET,,16 CANNON
1861,0,14,CANNON,STREET,,14 CANNON
1862,0,12,CANNON,STREET,,12 CANNON
1863,0,2,LONGMARKET,STREET,,2 LONGMARKET
1864,0,4,LONGMARKET,STREET,,4 LONGMARKET
1865,0,6,LONGMARKET,STREET,,6 LONGMARKET
1866,0,8,LONGMARKET,STREET,,8 LONGMARKET
1867,0,12,LONGMARKET,STREET,,12 LONGMARKET
1868,0,14,LONGMARKET,STREET,,14 LONGMARKET
1869,0,10,LONGMARKET,STREET,,10 LONGMARKET
1870,0,43,LONGMARKET,STREET,,43 LONGMARKET
1871,0,45,LONGMARKET,STREET,,45 LONGMARKET
1872,0,47,LONGMARKET,STREET,,47 LONGMARKET
1873,0,32,VAN DE LEUR,STREET,,32 VAN DE LEUR
1874,0,34,VAN DE LEUR,STREET,,34 VAN DE LEUR
1875,0,36,VAN DE LEUR,STREET,,36 VAN DE LEUR
1876,0,38,VAN DE LEUR,STREET,,38 VAN DE LEUR
1877,0,40,VAN DE LEUR,STREET,,40 VAN DE LEUR
1878,0,42,VAN DE LEUR,STREET,,42 VAN DE LEUR
1879,0,43,VAN DE LEUR,STREET,,43 VAN DE LEUR
1880,0,45,VAN DE LEUR,STREET,,45 VAN DE LEUR
1881,0,47,VAN DE LEUR,STREET,,47 VAN DE LEUR
1882,0,49,VAN DE LEUR,STREET,,49 VAN DE LEUR
1883,0,51,VAN DE LEUR,STREET,,51 VAN DE LEUR
1884,0,53,VAN DE LEUR,STREET,,53 VAN DE LEUR
1885,0,127,CALEDON,STREET,,127 CALEDON
1886,0,125,CALEDON,STREET,,125 CALEDON
1887,0,113,CALEDON,STREET,,113 CALEDON
1888,0,115,CALEDON,STREET,,115 CALEDON
1889,0,117,CALEDON,STREET,,117 CALEDON
1890,0,119,CALEDON,STREET,,119 CALEDON
1891,0,35,MOUNT,STREET,,35 MOUNT
1892,0,33,MOUNT,STREET,,33 MOUNT
1893,0,31,MOUNT,STREET,,31 MOUNT
1894,0,34,MOUNT,STREET,,34 MOUNT
1895,0,32,MOUNT,STREET,,32 MOUNT
1896,0,30,MOUNT,STREET,,30 MOUNT
1897,0,28,MOUNT,STREET,,28 MOUNT
1898,0,26,MOUNT,STREET,,26 MOUNT
1899,0,24,MOUNT,STREET,,24 MOUNT
1900,0,22,MOUNT,STREET,,22 MOUNT
1901,0,2,SOREY,LANE,,2 SOREY
1902,0,3,SOREY,LANE,,3 SOREY
1903,0,1,SOREY,LANE,,1 SOREY
1904,0,29,MOUNT,STREET,,29 MOUNT
1905,0,27b,MOUNT,STREET,,27b MOUNT
1906,0,27,MOUNT,STREET,,27 MOUNT
1907,0,27a,MOUNT,STREET,,27a MOUNT
1908,0,67,MOUNT,STREET,,67 MOUNT
1909,0,40,LONGMARKET,STREET,,40 LONGMARKET
1910,0,42,LONGMARKET,STREET,,42 LONGMARKET
1911,0,44,LONGMARKET,STREET,,44 LONGMARKET
1912,0,48,LONGMARKET,STREET,,48 LONGMARKET
1913,0,25,MOUNT,STREET,,25 MOUNT
1914,0,23,MOUNT,STREET,,23 MOUNT
1915,0,21,MOUNT,STREET,,21 MOUNT
1916,0,19,MOUNT,STREET,,19 MOUNT
1917,0,17,MOUNT,STREET,,17 MOUNT
1918,0,20,MOUNT,STREET,,20 MOUNT
1919,0,18,MOUNT,STREET,,18 MOUNT
1920,0,16,MOUNT,STREET,,16 MOUNT
1921,0,14,MOUNT,STREET,,14 MOUNT
1922,0,50,LONGMARKET,STREET,,50 LONGMARKET
1923,0,52,LONGMARKET,STREET,,52 LONGMARKET
1924,0,54,LONGMARKET,STREET,,54 LONGMARKET
1925,0,56,LONGMARKET,STREET,,56 LONGMARKET
1926,0,58,LONGMARKET,STREET,,58 LONGMARKET
1927,0,60,LONGMARKET,STREET,,60 LONGMARKET
1928,0,62,LONGMARKET,STREET,,62 LONGMARKET
1929,0,5,PRIMROSE,STREET,,5 PRIMROSE
1930,0,33,PRIMROSE,STREET,,33 PRIMROSE
1931,0,10,PRIMROSE,STREET,,10 PRIMROSE
1932,0,8,PRIMROSE,STREET,,8 PRIMROSE
1933,0,6,PRIMROSE,STREET,,6 PRIMROSE
1934,0,20,UPPER DARLING,STREET,,20 UPPER DARLING
1935,0,22,UPPER DARLING,STREET,,22 UPPER DARLING
1936,0,24,UPPER DARLING,STREET,,24 UPPER DARLING
1937,0,26,UPPER DARLING,STREET,,26 UPPER DARLING
1938,0,28,UPPER DARLING,STREET,,28 UPPER DARLING
1939,0,30,UPPER DARLING,STREET,,30 UPPER DARLING
1940,0,32,UPPER DARLING,STREET,,32 UPPER DARLING
1941,0,34,UPPER DARLING,STREET,,34 UPPER DARLING
1942,0,42,UPPER DARLING,STREET,,42 UPPER DARLING
1943,0,40,UPPER DARLING,STREET,,40 UPPER DARLING
1944,0,94,UPPER DARLING,STREET,,94 UPPER DARLING
1945,0,96,UPPER DARLING,STREET,,96 UPPER DARLING
1946,0,98,UPPER DARLING,STREET,,98 UPPER DARLING
1947,0,68,LONGMARKET,STREET,,68 LONGMARKET
1948,0,68a,LONGMARKET,STREET,,68a LONGMARKET
1949,0,68b,LONGMARKET,STREET,,68b LONGMARKET
1950,0,29,BUITENKANT,STREET,,29 BUITENKANT
1951,0,31,BUITENKANT,STREET,,31 BUITENKANT
1952,0,33,BUITENKANT,STREET,,33 BUITENKANT
1953,0,35,BUITENKANT,STREET,,35 BUITENKANT
1954,0,82,BARRACK,STREET,,82 BARRACK
1955,0,82,BARRACK,STREET,,82 BARRACK
1956,0,86,BARRACK,,,86 BARRACK
1957,0,88,BARRACK,STREET,,88 BARRACK
1958,0,60,HARRINGTON,STREET,,60 HARRINGTON
1959,0,58,HARRINGTON,STREET,,58 HARRINGTON
1960,0,56,HARRINGTON,STREET,,56 HARRINGTON
1961,0,54,HARRINGTON,STREET,,54 HARRINGTON
1962,0,52,HARRINGTON,STREET,,52 HARRINGTON
1963,0,50,HARRINGTON,STREET,,50 HARRINGTON
1964,0,50,HARRINGTON,STREET,,50 HARRINGTON
1965,0,46,HARRINGTON,STREET,,46 HARRINGTON
1966,0,44,HARRINGTON,STREET,,44 HARRINGTON
1967,0,42,HARRINGTON,STREET,,42 HARRINGTON
1968,0,38,HARRINGTON,STREET,,38 HARRINGTON
1969,0,17,BARRACK,STREET,,17 BARRACK
1970,0,61,SACKSVILLE,STREET,,61 SACKSVILLE
1971,0,59,SACKSVILLE,STREET,,59 SACKSVILLE
1972,0,57,SACKSVILLE,STREET,,57 SACKSVILLE
1973,0,55,SACKSVILLE,STREET,,55 SACKSVILLE
1974,0,53,SACKSVILLE,STREET,,53 SACKSVILLE
1975,0,51,SACKSVILLE,STREET,,51 SACKSVILLE
1976,0,49,SACKSVILLE,STREET,,49 SACKSVILLE
1977,0,47,SACKSVILLE,STREET,,47 SACKSVILLE
1978,0,45,SACKSVILLE,STREET,,45 SACKSVILLE
1979,0,6,ASPELING,STREET,,6 ASPELING
1980,0,4,ASPELING,STREET,,4 ASPELING
1981,0,66,HORSTLEY,STREET,,66 HORSTLEY
1982,0,68,HORSTLEY,STREET,,68 HORSTLEY
1983,0,70,HORSTLEY,STREET,,70 HORSTLEY
1984,0,72,HORSTLEY,STREET,,72 HORSTLEY
1985,0,74,HORSTLEY,STREET,,74 HORSTLEY
1986,0,76,HORSTLEY,STREET,,76 HORSTLEY
1987,0,78,HORSTLEY,STREET,,78 HORSTLEY
1988,0,80,HORSTLEY,STREET,,80 HORSTLEY
1989,0,82,HORSTLEY,STREET,,82 HORSTLEY
1990,0,84,HORSTLEY,STREET,,84 HORSTLEY
1991,0,86,HORSTLEY,STREET,,86 HORSTLEY
1992,0,88,HORSTLEY,STREET,,88 HORSTLEY
1993,0,90,HORSTLEY,STREET,,90 HORSTLEY
1994,0,92,HORSTLEY,STREET,,92 HORSTLEY
1995,0,94,HORSTLEY,STREET,,94 HORSTLEY
1996,0,96,HORSTLEY,STREET,,96 HORSTLEY
1997,0,98,HORSTLEY,STREET,,98 HORSTLEY
1998,0,8,SPRINGFIELD,STREET,,8 SPRINGFIELD
1999,0,10,SPRINGFIELD,STREET,,10 SPRINGFIELD
2000,0,12,SPRINGFIELD,STREET,,12 SPRINGFIELD
2001,0,14,SPRINGFIELD,STREET,,14 SPRINGFIELD
2002,0,16,SPRINGFIELD,STREET,,16 SPRINGFIELD
2003,0,18,SPRINGFIELD,STREET,,18 SPRINGFIELD
2004,0,20,SPRINGFIELD,STREET,,20 SPRINGFIELD
2005,0,22,SPRINGFIELD,STREET,,22 SPRINGFIELD
2006,0,9,SPRINGFIELD,STREET,,9 SPRINGFIELD
2007,0,11,SPRINGFIELD,STREET,,11 SPRINGFIELD
2008,0,13,SPRINGFIELD,STREET,,13 SPRINGFIELD
2009,0,15,SPRINGFIELD,STREET,,15 SPRINGFIELD
